FID,MSOA21CD,MSOA21NM,MEDIAN_AI,MIN_AI,MAX_AI,MEAN_PTAL_,Shape_Leng,mean_AI,Shape__Area,Shape__Length
682,E02000718,Newham 005,2.66605346703,0,29.0188952172,1b,6484.41999014,4.61072056799,625178.554672241,6484.41999014118
683,E02000719,Newham 006,9.70667813747,0,20.8155733457,2,5784.78366204,9.47900737098,694357.04737854,5784.78366204311
684,E02000720,Newham 007,12.3125676843,1.69312173798,20.2963723665,3,5109.79415022,11.7659158674,524453.247711182,5109.79415021552
685,E02000721,Newham 008,14.2397366792,5.1857064261,22.4296717755,3,4672.10686455,14.0024727813,589786.526428223,4672.10686454814
686,E02000722,Newham 009,12.6357623528,6.06005400516,48.7673636038,3,4195.79305156,13.2341299492,452148.386428833,4195.79305155503
687,E02000723,Newham 010,18.3239656776,3.16531008153,30.8907279355,4,4557.89224341,17.584878416,710084.63809967,4557.8922434131
688,E02000724,Newham 011,10.8179193503,4.43851920401,20.3032142458,3,4651.13129715,10.7510021409,496839.168014526,4651.13129715183
689,E02000725,Newham 012,47.4350985707,12.1775192713,76.5191631638,6b,6294.55773315,42.3736588335,792816.172279358,6294.55773314898
690,E02000727,Newham 014,16.3012913323,7.37231534692,22.9823716217,4,3251.98012104,15.9821916682,394565.115226746,3251.98012103552
691,E02000728,Newham 015,6.69870149088,0,24.155151976,2,4208.72297401,9.00029551599,655735.879112244,4208.72297401097
692,E02000729,Newham 016,8.5966168768,2.00880285852,19.8387488552,3,6592.88573565,10.272115095,704412.052009583,6592.88573565178
693,E02000730,Newham 017,15.9841848158,5.23158137451,24.9907224439,3,4335.1622491,14.4239677063,503372.810333252,4335.16224909844
694,E02000731,Newham 018,23.5875935085,8.97493957092,30.6151588739,5,4685.18628641,22.8192344615,580977.064025879,4685.1862864147
695,E02000732,Newham 019,18.9046611551,9.52631204177,23.1320078626,4,3188.17981153,18.4745042621,441484.120040894,3188.17981152734
696,E02000733,Newham 020,26.96123161,12.4327452815,48.2350100647,6a,5012.33224517,25.4464252492,740168.424789429,5012.33224516683
697,E02000734,Newham 021,19.8666183148,16.0255687802,26.2958445225,4,5006.06357967,19.9241023709,380590.084449768,5006.06357967274
698,E02000735,Newham 022,17.0808311476,6.72146511451,24.8319711067,4,4965.20400991,16.8326760551,548189.31439209,4965.20400991116
699,E02000736,Newham 023,5.25151255735,0,18.9387434414,2,8366.32418475,6.06772550889,1272555.79141235,8366.32418475352
700,E02000737,Newham 024,10.3542700113,2.2350773146,29.0477479834,3,6704.26163479,11.4441101168,840798.622848511,6704.26163479144
701,E02000738,Newham 025,10.2395396544,2.43003833511,24.5114100071,3,3117.78252885,11.930148389,459442.410423279,3117.78252884966
702,E02000739,Newham 026,19.1548643633,14.6137410322,22.5297631776,4,3713.14402844,18.8683920722,453381.886787415,3713.14402844242
703,E02000740,Newham 027,18.451171791,2.03792839357,38.8907633364,4,6299.22353708,17.2216230184,1273130.71482086,6299.22353708386
704,E02000741,Newham 028,12.4086596726,5.11072033209,24.0607961982,3,5089.52016688,12.7751477188,755639.405548096,5089.52016688286
705,E02000742,Newham 029,7.50992569317,0,15.3341331598,2,5089.9879238,7.45718305683,790791.768852234,5089.98792380112
706,E02000743,Newham 030,18.2505026764,8.77225527981,38.6535498598,4,5339.58233271,19.4532911764,626647.355056763,5339.58233270525
707,E02000744,Newham 031,13.0381376086,4.31806963614,21.4929255308,3,5445.39227878,12.7072726988,598544.523399353,5445.39227877564
708,E02000745,Newham 032,6.48967581389,0,23.6905790905,2,5894.33778188,8.04951169672,724274.346580505,5894.3377818802
709,E02000746,Newham 033,4.81709117471,0,22.5807271353,2,10875.3865521,5.90157574905,4936032.47260284,10875.3865521468
710,E02000747,Newham 034,15.9684000508,1.77376588132,42.6265601128,4,12503.3767576,16.1055002814,2080738.61454773,12503.3767575812
711,E02000748,Newham 035,7.94794156192,3.13135332588,22.9551393001,2,8185.22996013,8.82819837623,1331331.01128387,8185.22996012769
712,E02000749,Newham 036,18.9690990993,3.02928001082,32.0694720397,4,7722.54886371,16.7902017913,1419078.60562134,7722.54886370811
713,E02000751,Redbridge 001,5.06239026148,0,12.7840613114,2,9460.06933987,5.25824408815,3074593.70407104,9460.06933986513
714,E02000752,Redbridge 002,1.92082498967,0,11.0771270768,1a,12735.6267644,2.14669850924,4884240.2278595,12735.6267644345
715,E02000753,Redbridge 003,5.27459470691,1.37942602507,11.3117880216,2,5273.58384178,5.95731319584,757540.754997253,5273.58384177792
716,E02000754,Redbridge 004,3.7564562968,0,11.4415266989,2,6635.76449487,5.28809482434,1233077.83383179,6635.76449487245
717,E02000755,Redbridge 005,3.13150187815,0,9.89748372154,1b,6019.03213652,2.97124929669,1346087.5630722,6019.03213652294
718,E02000756,Redbridge 006,5.24060449485,0,15.9833232993,2,12943.4677099,5.8843585576,3593950.85464478,12943.4677098597
719,E02000757,Redbridge 007,5.80538005526,0,14.8986986992,2,6604.37615926,7.34126375983,1491522.03475189,6604.37615925685
720,E02000758,Redbridge 008,3.36840445204,0,6.44819267465,1b,5904.26591192,3.16640155604,1146455.57388306,5904.26591191656
721,E02000759,Redbridge 009,4.30975116074,0,15.168210084,2,8277.14327955,5.73890646899,2344037.11056519,8277.14327955082
722,E02000760,Redbridge 010,4.84163982259,2.60596375453,16.6632674122,2,5904.30823696,7.18532847493,1039020.16577911,5904.30823695653
723,E02000762,Redbridge 012,8.1814943462,0,22.5732293568,2,5897.46204577,8.60799873948,801234.106956482,5897.46204577481
724,E02000763,Redbridge 013,0,0,14.2097367326,1a,13766.4096351,2.12790249443,7735217.14702606,13766.4096350939
725,E02000764,Redbridge 014,8.64203443781,0,22.88756959,3,9049.38245772,10.563951209,1986335.69417572,9049.38245771975
726,E02000765,Redbridge 015,11.5272238634,0,22.0146839352,3,4763.62799558,11.1965983881,725336.402488708,4763.62799558165
727,E02000767,Redbridge 017,8.25493849326,2.69318051666,15.2088785408,2,6529.6804074,9.11875325663,876990.946640015,6529.68040739839
728,E02000768,Redbridge 018,6.22165571144,0,23.8216889132,2,8317.09054906,6.7146825209,1698522.40729523,8317.09054905833
729,E02000770,Redbridge 020,7.19435155112,0,14.4309597985,2,8496.06523157,6.82138906394,1164894.78703308,8496.06523157168
730,E02000772,Redbridge 022,7.60045645683,0,17.9725281162,2,6877.45920962,7.49572326705,1402913.86148071,6877.45920962456
731,E02000773,Redbridge 023,7.4014467819,2.15608479621,19.6783063788,2,7550.59520363,8.14914523343,951724.008934021,7550.59520362665
732,E02000774,Redbridge 024,6.99034818928,0,14.6265566893,2,4102.88656701,7.10456577828,679230.085502625,4102.88656700696
733,E02000776,Redbridge 026,6.0171859879,2.43559763064,32.9609780112,3,5022.94248302,12.1690037633,600422.690704346,5022.94248301596
734,E02000777,Redbridge 027,4.32879605832,0,19.0643851163,1b,10378.5495218,4.27636159392,3499136.4005127,10378.5495218203
735,E02000779,Redbridge 029,16.8345723721,0,37.7598431723,4,6156.17497768,16.6872563188,902399.029556274,6156.17497768257
736,E02000781,Redbridge 031,6.10340620553,0,12.1056960113,2,6818.76760655,6.29680431951,1883572.60614777,6818.76760654681
737,E02000782,Redbridge 032,6.46612752189,0,37.0655064809,3,5719.33974779,12.8595962564,712507.263664246,5719.33974778778
738,E02000783,Redbridge 033,5.91354259384,0,22.2896881857,2,4420.59559116,7.02553893724,566445.047363281,4420.59559116371
739,E02000784,Richmond upon Thames 001,6.03439927682,0,23.2190788053,2,7398.29610814,5.62643192112,3009730.70259094,7398.2961081426
740,E02000785,Richmond upon Thames 002,6.68928946307,0,30.4605012727,2,11251.8945121,6.84066028125,4339660.80274963,11251.8945120524
741,E02000786,Richmond upon Thames 003,10.3035100346,4.83520603181,16.0952318453,3,7924.6862914,10.2426990655,1938032.86159515,7924.68629140191
742,E02000787,Richmond upon Thames 004,8.30746676835,0,25.7801019437,3,10064.0248037,10.1075003804,1843556.40740967,10064.0248037119
743,E02000788,Richmond upon Thames 005,7.4420712176,0,13.7166145577,2,7753.23384896,7.24744324978,1084625.00656891,7753.23384895734
744,E02000789,Richmond upon Thames 006,2.92259138938,0,38.6236503456,2,8696.83133172,5.95784960027,1835632.65934753,8696.83133172149
745,E02000790,Richmond upon Thames 007,6.24857911748,0,14.6323267371,2,4951.78192285,6.6662545118,838345.18737793,4951.78192285395
746,E02000791,Richmond upon Thames 008,15.9455010003,2.36039212699,36.8313207162,4,7463.40165966,16.4283506836,1172597.80097198,7463.40165966149
747,E02000792,Richmond upon Thames 009,10.849862355,0,26.6737863633,3,5964.28008753,10.1450286238,1369115.79992676,5964.28008753492
748,E02000793,Richmond upon Thames 010,6.90727917268,0,10.5810859794,2,7996.75907017,6.24015414618,1326439.56797028,7996.75907017314
749,E02000794,Richmond upon Thames 011,7.46962975471,0,18.6260268666,2,8106.74754267,7.31808171672,1464344.7953949,8106.74754267214
750,E02000795,Richmond upon Thames 012,0,0,8.10938483906,1a,21016.2620482,1.10525134474,12117848.9831924,21016.2620482272
751,E02000796,Richmond upon Thames 013,4.02203658634,0,9.07316078517,1b,8352.00309503,4.18866733552,1912032.66016388,8352.00309503428
752,E02000797,Richmond upon Thames 014,15.2432495558,0,20.7078046678,3,7707.16238649,14.1663519978,999319.697814941,7707.16238649461
753,E02000798,Richmond upon Thames 015,5.74105829835,0,14.2106776818,2,6871.18221283,6.04083863057,2455776.1265564,6871.18221283462
754,E02000799,Richmond upon Thames 016,6.90799290966,2.02075171461,18.1089656479,2,6681.03714717,8.16226637586,1320314.49869537,6681.03714716903
755,E02000800,Richmond upon Thames 017,2.17880846803,0,6.28291129342,1a,7263.1534542,1.89026150509,1954370.24106598,7263.15345420068
756,E02000801,Richmond upon Thames 018,7.28145139349,2.4946870898,13.5723170691,2,7885.86553587,7.49846866001,1016223.53128052,7885.86553587484
757,E02000802,Richmond upon Thames 019,5.05181668351,0,14.0333791747,2,6951.93146351,5.2174271625,1449462.51176453,6951.93146350698
758,E02000803,Richmond upon Thames 020,4.28555822152,0,8.05123557481,1b,6201.0708541,4.21146867407,1949619.22309875,6201.0708540983
759,E02000804,Richmond upon Thames 021,0,0,14.5944555705,1b,11054.7077635,3.1286478847,3748542.08895111,11054.7077635459
760,E02000805,Richmond upon Thames 022,4.33329651336,0,20.4141829821,1b,10054.0299434,4.83871667035,2745739.24668121,10054.0299433865
761,E02000806,Richmond upon Thames 023,3.92237171183,0,13.3360305094,1b,18907.971322,3.30889766528,6876822.6360321,18907.9713219681
762,E02000807,Southwark 001,9.23088711845,1.92466805299,28.2734000505,3,4840.94257088,11.6188242844,978636.762687683,4840.94257087971
763,E02000808,Southwark 002,64.1144038444,35.7665572846,101.43378105,6b,6835.80791317,66.3149924851,1227476.04800415,6835.80791317452
764,E02000810,Southwark 004,16.3547506004,5.51677087853,26.277027671,4,5695.8510463,16.0428044536,748428.805412292,5695.85104629857
765,E02000812,Southwark 006,25.4002731644,8.19605104276,98.5971829081,6a,6183.7233817,35.0280093619,701537.370819092,6183.72338169919
766,E02000813,Southwark 007,24.1952553969,14.2309607559,38.2578331826,5,5569.83468971,23.8345962982,968857.66230011,5569.83468970977
767,E02000814,Southwark 008,6.60802851837,0,29.2675381816,3,5584.04318834,11.041782768,1221714.79384613,5584.04318833925
768,E02000815,Southwark 009,55.517523559,14.7071548954,87.8471738649,6b,3511.45122225,54.7504270659,421134.880569458,3511.45122225367
769,E02000816,Southwark 010,10.1235026117,3.24720665448,16.3202061371,3,5117.35617494,10.3277461297,759443.529327393,5117.35617494419
770,E02000817,Southwark 011,11.8115391326,4.12368908821,25.7267910114,3,5976.42634518,12.3122415703,662344.71157074,5976.42634517609
771,E02000818,Southwark 012,33.6366625396,6.52790880986,60.0366949493,6a,5906.8936212,32.7515970557,585375.545608521,5906.89362120388
772,E02000819,Southwark 013,13.525946658,5.90371638001,22.6600682095,3,4383.54991329,13.6214838705,536746.446609497,4383.5499132947
773,E02000820,Southwark 014,32.8276701148,2.39665588936,65.332492639,6a,4083.05851642,35.9939327806,449797.257766724,4083.05851641655
774,E02000821,Southwark 015,14.7071090142,5.65056001441,21.9049886724,3,5047.79862488,13.5244236092,718303.578491211,5047.79862487678
775,E02000822,Southwark 016,15.7536369655,5.1293392243,38.5438309553,3,5569.25731057,14.7965113594,479176.714042664,5569.25731056728
776,E02000823,Southwark 017,18.4994093984,2.72426846284,28.9588224658,4,6126.95645852,18.6814893028,643462.96446228,6126.95645852379
777,E02000824,Southwark 018,11.219004097,4.39838654667,27.1822459756,3,6423.4526821,10.9963641609,971018.848945618,6423.45268209528
778,E02000825,Southwark 019,10.5795736942,3.5718052855,28.3917871871,3,4980.99842379,10.3298326823,532469.456443787,4980.99842378593
779,E02000826,Southwark 020,14.5476517123,4.96528078851,26.3304333254,3,5025.96189507,14.7139652192,549724.330436707,5025.96189506693
780,E02000827,Southwark 021,22.468051342,6.08997024617,37.3555060364,5,4539.57137003,22.6893867269,681259.47063446,4539.571370028
781,E02000828,Southwark 022,30.567871821,10.9745081179,41.6239013858,6a,4592.76569982,29.0538613471,636097.246429443,4592.7656998157
782,E02000829,Southwark 023,19.0173039739,9.22046815416,32.207268476,4,4815.68418053,18.8180443424,792552.546333313,4815.68418053018
783,E02000830,Southwark 024,14.8352423373,1.83953955969,30.6582965685,4,8267.4500374,16.9184786387,835703.083106995,8267.45003739626
784,E02000831,Southwark 025,20.6042678431,7.66923209597,38.9679398438,5,7761.24572249,21.2784883706,805800.020347595,7761.24572248512
785,E02000832,Southwark 026,11.4378254602,3.39072271883,24.4951047316,3,7660.41438261,13.1046955713,845729.103256226,7660.41438261023
786,E02000833,Southwark 027,12.457685245,5.74676255716,21.5701187705,3,4885.74882284,13.3088396552,826242.697387695,4885.74882283754
787,E02000834,Southwark 028,12.5532203744,4.47925526095,21.8154643631,3,8524.70051934,12.0640995443,1213652.64238739,8524.70051934202
788,E02000835,Southwark 029,6.71389924706,0,14.7877585772,2,7147.07103783,7.05075914199,1459875.92842102,7147.07103783263
789,E02000836,Southwark 030,11.0590915342,3.84258642459,18.0965300007,3,5089.83234139,11.1038463956,756096.798171997,5089.83234139408
790,E02000837,Southwark 031,7.72640029432,0,22.1519114054,2,8320.02333047,8.22467804231,2380800.23067474,8320.02333047363
791,E02000838,Southwark 032,8.96708049577,3.6419336365,13.6337924543,2,6201.28543936,8.60021555827,1069837.51413727,6201.2854393567
792,E02000839,Southwark 033,6.5822843378,0,26.0483386739,2,7930.58582855,6.92832070918,2761751.40002441,7930.58582855127
793,E02000840,Sutton 001,4.53538299478,0,11.7028834655,1b,9096.98959728,4.77154986204,1367514.00487518,9096.98959727628
794,E02000841,Sutton 002,7.64134733929,0,15.2253900733,2,6251.76540332,8.2493837084,1154850.42138672,6251.76540331952
795,E02000842,Sutton 003,4.97559194283,0,8.6616242971,1b,6207.87541015,4.8171914755,1618468.40657806,6207.87541014814
796,E02000843,Sutton 004,6.95787936598,2.21687649271,12.5537042573,2,7000.89772018,6.68629895912,1278291.72293854,7000.89772017771
797,E02000844,Sutton 005,5.7321869447,0,12.4042843733,2,8688.38444877,6.31353872145,1010985.80820465,8688.3844487726
798,E02000845,Sutton 006,2.05793533698,0,9.59300137085,1b,9077.82522217,3.18207017048,1506542.86092377,9077.82522216577
799,E02000846,Sutton 007,7.51556005315,0,23.2302144167,2,6617.33578736,8.50166631788,1366340.68061066,6617.33578735735
800,E02000847,Sutton 008,4.8027275852,0,11.6291921982,1b,8208.16769024,4.82392245532,1541810.57057953,8208.16769024387
801,E02000848,Sutton 009,5.40644433096,1.79545622127,10.8243570734,2,6635.63632428,5.75527453583,1149543.22720337,6635.63632427575
802,E02000849,Sutton 010,7.59114896671,0,15.9375293983,2,6330.41744349,7.84218769613,1194046.56537628,6330.4174434861
803,E02000850,Sutton 011,4.8518538665,0,11.2567104593,1b,11868.5243297,4.22420928913,4979580.46464539,11868.5243297144
804,E02000851,Sutton 012,19.0345315196,1.2086584628,29.4763117101,4,8443.62096436,18.223136102,1141595.62218475,8443.62096435887
805,E02000852,Sutton 013,5.48881658596,2.62652777172,24.0050082995,2,7867.06383485,7.1508377079,948049.12171936,7867.06383484974
806,E02000853,Sutton 014,5.64262789431,1.3895516956,19.4611029184,2,7079.68076036,6.92855665291,1246697.61955261,7079.68076035696
807,E02000854,Sutton 015,7.97316307004,1.56505742873,20.892331555,2,8048.83456342,8.47735184236,1626816.27400208,8048.83456342203
808,E02000855,Sutton 016,5.64472519756,0,11.2638096283,2,11329.3093363,5.80326374171,1860887.69480896,11329.3093363269
809,E02000856,Sutton 017,9.47289481719,0,17.4037450499,2,9630.71067047,9.21371869144,1252850.87669373,9630.71067046546
810,E02000857,Sutton 018,11.9312281651,1.85055302929,28.0371213677,3,7897.67550318,13.3984005865,1020253.39945984,7897.67550317683
811,E02000858,Sutton 019,4.96794879034,0,11.2721455504,1b,8869.52507622,4.90920288818,1533019.22159576,8869.52507621914
812,E02000859,Sutton 020,5.55329451713,0,16.5314291934,2,8807.79604733,6.36104664246,1710504.70858002,8807.79604732578
813,E02000860,Sutton 021,8.48690260447,0,25.3612095382,2,8813.53984336,9.36419001422,878014.434051514,8813.53984335976
814,E02000861,Sutton 022,2.87809500383,0,10.5095086062,1b,8731.12955675,3.71012371831,2562099.34439087,8731.12955674605
815,E02000863,Sutton 024,0,0,6.03121548843,1a,20970.5755584,1.19226919833,6564363.91629028,20970.575558354
816,E02000864,Tower Hamlets 001,7.08059065379,2.51561219385,23.1984977277,2,6713.97202073,7.45823177743,1262028.88748932,6713.97202073488
817,E02000865,Tower Hamlets 002,25.7732678142,8.72342708162,31.6402463674,5,3558.97338836,23.2929574762,463690.177261353,3558.97338836171
818,E02000866,Tower Hamlets 003,9.47989017832,3.63687240159,36.6957842535,4,5281.10195715,15.7540224179,1134507.35404968,5281.10195715256
819,E02000867,Tower Hamlets 004,15.0618602745,0,37.2762359094,4,5791.30392715,16.1398792435,808907.370109558,5791.30392715082
820,E02000868,Tower Hamlets 005,22.7185473214,13.3641223033,34.8183165252,5,4072.53979235,22.6904045839,359183.996009827,4072.53979235117
821,E02000869,Tower Hamlets 006,17.8876576277,11.8478601011,32.817165928,4,3744.17649009,18.7497961044,321309.082344055,3744.17649008586
822,E02000870,Tower Hamlets 007,22.7008009679,15.1678570706,33.5738292811,5,3990.72257011,23.2410823561,395052.358558655,3990.72257010777
823,E02000871,Tower Hamlets 008,19.9867764232,11.170963774,28.6461602231,5,3765.13055671,20.2446859861,669055.084716797,3765.13055671092
824,E02000872,Tower Hamlets 009,20.560276468,10.3172297473,72.6707280381,5,4150.86851346,22.5531460833,457418.016311646,4150.86851345954
825,E02000873,Tower Hamlets 010,22.0872104554,4.87386631596,31.8832704795,5,4404.8121507,22.1301590313,504675.493873596,4404.81215070189
826,E02000874,Tower Hamlets 011,35.0018450322,18.7049001975,44.9101257089,6a,3448.69253149,34.6933139198,342800.237030029,3448.69253148747
827,E02000875,Tower Hamlets 012,16.3816657268,6.8685335805,34.4280685338,4,4654.54460682,16.8640182523,667461.598075867,4654.54460682056
828,E02000876,Tower Hamlets 013,37.8884141192,8.8604752424,49.8603870073,6a,4691.48242634,35.6140745329,538581.935623169,4691.48242633657
829,E02000877,Tower Hamlets 014,24.3987998068,7.54571715153,39.9789225804,5,4657.50013209,23.2665495114,807658.710273743,4657.50013208993
830,E02000878,Tower Hamlets 015,62.9087940058,13.8296988903,91.926408576,6b,3295.22531696,55.633361127,638399.747749329,3295.22531695628
831,E02000879,Tower Hamlets 016,25.624738594,6.66468694995,40.1565795277,5,4489.02748287,24.3877319556,443876.130447388,4489.027482867
832,E02000880,Tower Hamlets 017,39.1135948498,25.8007436665,56.5693932167,6a,3323.15517467,38.9925038533,372302.502746582,3323.15517467164
833,E02000881,Tower Hamlets 018,12.9512027478,0,27.3101169993,3,5656.49768172,12.1343301562,751309.034065247,5656.4976817211
834,E02000882,Tower Hamlets 019,26.0510621061,9.22307659406,35.7425116598,6a,3768.30984652,25.5338961905,574141.74307251,3768.30984652419
835,E02000883,Tower Hamlets 020,16.5617296317,8.36975179844,27.3790421624,4,4901.29638468,16.6287260438,472908.614700317,4901.29638468377
836,E02000884,Tower Hamlets 021,39.2926034368,21.5928065849,80.1475384781,6a,3507.378815,39.6420840474,545540.455718994,3507.37881499813
837,E02000885,Tower Hamlets 022,27.2914966258,20.2258251664,40.5575400224,6a,4103.66317002,28.3747464389,338260.599464417,4103.66317001747
838,E02000886,Tower Hamlets 023,25.7022846175,13.3512998354,45.7246594938,6a,4275.76213044,26.3254024501,559558.041099548,4275.76213044281
839,E02000887,Tower Hamlets 024,24.6780223754,6.88624727466,36.0905272922,5,4554.27004031,23.3409502989,582287.529502869,4554.27004030609
840,E02000888,Tower Hamlets 025,25.0275462691,13.9191373925,43.0482631568,6a,5555.50050608,25.1499579501,624575.867233276,5555.50050608421
841,E02000889,Tower Hamlets 026,19.4227294296,4.7061241349,46.2732853109,5,4811.08284283,21.2931246811,579794.030479431,4811.08284283024
842,E02000890,Tower Hamlets 027,15.8230917715,3.78432100627,65.8945672993,5,7899.77165165,20.5549526413,925903.797660828,7899.77165165045
843,E02000893,Tower Hamlets 030,12.7065400098,3.71010549828,22.6208377541,3,5529.67539846,12.8473799005,1065858.45155334,5529.67539845737
844,E02000894,Tower Hamlets 031,12.1580711898,5.41406734902,22.7165104712,3,4809.9898033,12.3543463513,841748.907730103,4809.98980329963
845,E02000895,Waltham Forest 001,3.87524342471,0,13.3472640181,1b,9748.25251849,3.78756675173,2192708.63169861,9748.2525184853
846,E02000896,Waltham Forest 002,5.04217548028,0,16.5435492132,2,9303.8840462,6.24024630408,2814203.98947144,9303.88404619561
847,E02000897,Waltham Forest 003,4.64222561736,0,12.2358404999,1b,8634.46137365,4.46848480524,1881184.03437042,8634.46137364641
848,E02000898,Waltham Forest 004,5.48141975243,0,9.97585816398,1b,8120.6166521,4.98518199586,1531251.03835297,8120.61665209713
849,E02000899,Waltham Forest 005,7.68000104433,0,15.0524882829,2,9951.51491006,7.46884568014,1203444.76220703,9951.51491005779
850,E02000900,Waltham Forest 006,4.65507459991,0,15.7252304621,2,7950.58331493,5.96745597486,1553229.39386749,7950.5833149336
851,E02000901,Waltham Forest 007,4.6518144081,0,10.7380647755,1b,8572.09493507,4.89961497901,1720188.86341095,8572.09493507382
852,E02000902,Waltham Forest 008,7.98508573837,0,14.7329538231,2,8637.26151626,7.75011722627,1216113.59822083,8637.26151625836
853,E02000903,Waltham Forest 009,4.92646070265,0,14.8271717068,1b,7430.5586816,4.3861994579,1966324.90697479,7430.55868160127
854,E02000904,Waltham Forest 010,4.18767752895,0,12.6366743826,1b,7893.5158276,4.55518390809,1459214.05371094,7893.51582760288
855,E02000905,Waltham Forest 011,9.45853273805,0,26.8411605913,2,7572.41985009,9.17129061265,1049431.07237244,7572.41985009149
856,E02000906,Waltham Forest 012,9.20111377978,0,18.140405279,2,5083.854395,8.33800668839,618112.373565674,5083.85439500246
857,E02000907,Waltham Forest 013,8.76637314423,3.2604396663,18.5380638538,2,7292.45312092,8.97610471799,893611.19618988,7292.45312092221
858,E02000908,Waltham Forest 014,7.43690425628,0,26.5755779518,2,9569.85537719,8.36660276557,2355787.07997894,9569.85537718959
859,E02000909,Waltham Forest 015,6.39742882511,0,23.2612230429,2,9929.81538029,8.40673088918,1392187.88954163,9929.81538029499
860,E02000910,Waltham Forest 016,23.6799715495,1.70024653763,43.1486871045,5,7334.3164337,23.30500727,790621.857574463,7334.31643369915
861,E02000911,Waltham Forest 017,17.1633557292,6.64927961967,39.5269812032,4,5887.97928305,19.06671009,890585.256996155,5887.97928304955
862,E02000912,Waltham Forest 018,0,0,22.878987979,1b,11908.6018156,3.37137985795,2499775.18887329,11908.6018155587
863,E02000913,Waltham Forest 019,10.960087032,4.01431701198,20.912721041,3,5096.98477564,11.5378495914,1057084.1913147,5096.98477563573
864,E02000914,Waltham Forest 020,17.7261637853,4.46099646788,29.1849303351,4,6715.31104153,16.6288803453,699557.821731567,6715.31104152553
865,E02000915,Waltham Forest 021,8.92373145611,1.38208218735,23.8540100114,3,7277.80448301,10.1154936887,1493557.76107025,7277.80448301067
866,E02000916,Waltham Forest 022,6.53000942789,0,13.7909899414,2,7578.00868642,6.00956406026,2222551.5612793,7578.0086864192
867,E02000917,Waltham Forest 023,9.05087916237,0,21.1395294156,2,5099.14782292,9.11557677698,678853.877029419,5099.14782292415
868,E02000918,Waltham Forest 024,19.4038390281,5.36939280232,31.5637042436,4,5576.4363255,18.5521001729,832279.550491333,5576.43632549568
869,E02000919,Waltham Forest 025,17.8493453953,3.77751965361,27.1517313426,4,4386.41424804,16.5579338547,562491.016029358,4386.41424804053
870,E02000920,Waltham Forest 026,6.46373508381,0,28.9622474389,2,8374.21074121,9.72023259991,1746961.98944092,8374.21074121378
871,E02000921,Waltham Forest 027,14.3703133912,2.86238209175,23.7088328282,3,4659.97853528,13.4666711447,840216.073532104,4659.97853528137
872,E02000922,Waltham Forest 028,6.78741437239,3.20478829169,13.2186384664,2,4268.30397536,6.70331583924,652843.263145447,4268.30397536153
873,E02000923,Wandsworth 001,7.7476761545,0,22.1291663174,2,8169.67221193,7.66853313571,1342714.88771057,8169.6722119309
874,E02000925,Wandsworth 003,9.18519630052,4.14907284266,13.9335510385,2,5081.09523418,9.29896934593,442088.784423828,5081.09523418345
875,E02000926,Wandsworth 004,10.8974153066,3.22105545937,46.7433683696,4,5955.34962243,18.8329556996,805962.411743164,5955.34962243012
876,E02000927,Wandsworth 005,12.2637546983,2.28516692146,37.8579981899,3,4016.81027272,11.7091229585,450064.669410706,4016.81027272402
877,E02000928,Wandsworth 006,8.21800285888,0,33.2276286121,3,4880.56268574,11.4579846819,967679.770111084,4880.56268574204
878,E02000929,Wandsworth 007,42.390297969,12.7642827248,65.7408728788,6b,4366.2225984,41.7631326758,403087.542991638,4366.22259839727
879,E02000930,Wandsworth 008,47.8750874332,2.08976376805,66.1050135458,6b,7696.13137493,44.4531928801,810460.377113342,7696.1313749315
880,E02000931,Wandsworth 009,11.445122605,1.73032568402,53.1013273551,4,5877.37934236,18.0671135821,795748.016403198,5877.37934236024
881,E02000932,Wandsworth 010,19.7879102406,4.06287162149,37.0190333761,4,8333.51454316,19.1573411969,1568919.2117691,8333.51454315923
882,E02000933,Wandsworth 011,8.12233504715,1.21853620127,32.9967311613,2,8532.44453039,9.62739802707,1074542.99259186,8532.4445303892
883,E02000934,Wandsworth 012,42.2810786327,15.7165444043,69.765402812,6a,5916.45368619,39.7819484505,785486.606506348,5916.45368619238
884,E02000935,Wandsworth 013,4.225629209,0,14.5104496172,1b,5799.12774971,4.10355912713,1427638.02840424,5799.1277497072
885,E02000936,Wandsworth 014,14.7647524089,5.85697857545,27.4769447417,4,7325.84153826,15.1473888467,901650.278312683,7325.84153825538
886,E02000937,Wandsworth 015,7.26891239462,0,54.8682369424,3,8339.06677452,12.8183109986,1226309.40724945,8339.0667745242
887,E02000938,Wandsworth 016,7.2470072556,1.32229634476,21.9653203824,2,8901.48717993,7.88850578427,1760142.04594421,8901.4871799265
888,E02000939,Wandsworth 017,7.56898565672,2.13043676807,22.0904108917,2,5546.79441444,8.58006818216,728312.22467804,5546.79441444091
889,E02000940,Wandsworth 018,10.849813237,4.18464460535,24.4323041638,3,4859.35455948,12.3368693596,700771.702598572,4859.35455948484
890,E02000941,Wandsworth 019,7.9594920594,0,46.2885831097,3,7254.95562933,10.9357242159,1068588.89514923,7254.95562933258
891,E02000942,Wandsworth 020,9.61601764219,2.44800740763,17.0642431317,2,8221.90073906,9.45193371903,1011119.53739929,8221.90073905998
892,E02000943,Wandsworth 021,18.3844768108,6.10322264568,27.2281502441,4,7553.46501951,17.8029171007,705590.619003296,7553.46501950552
